BookName ^ Chapter ^ Verse ^ VerseID
exodus ^ 12 ^ 45 ^ 1862
exodus ^ 12 ^ 46 ^ 1863
exodus ^ 12 ^ 47 ^ 1864
exodus ^ 12 ^ 48 ^ 1865
exodus ^ 12 ^ 49 ^ 1866
exodus ^ 12 ^ 50 ^ 1867
exodus ^ 12 ^ 51 ^ 1868
exodus ^ 13 ^ 1 ^ 1869
exodus ^ 13 ^ 2 ^ 1870
exodus ^ 13 ^ 3 ^ 1871
exodus ^ 13 ^ 4 ^ 1872
exodus ^ 13 ^ 5 ^ 1873
exodus ^ 13 ^ 6 ^ 1874
exodus ^ 13 ^ 7 ^ 1875
exodus ^ 13 ^ 8 ^ 1876
exodus ^ 13 ^ 9 ^ 1877
exodus ^ 13 ^ 10 ^ 1878
exodus ^ 13 ^ 11 ^ 1879
exodus ^ 13 ^ 12 ^ 1880
exodus ^ 13 ^ 13 ^ 1881
exodus ^ 13 ^ 14 ^ 1882
exodus ^ 13 ^ 15 ^ 1883
exodus ^ 13 ^ 16 ^ 1884
exodus ^ 13 ^ 17 ^ 1885
exodus ^ 13 ^ 18 ^ 1886
exodus ^ 13 ^ 19 ^ 1887
exodus ^ 13 ^ 20 ^ 1888
exodus ^ 13 ^ 21 ^ 1889
exodus ^ 13 ^ 22 ^ 1890
exodus ^ 14 ^ 1 ^ 1891
exodus ^ 14 ^ 2 ^ 1892
exodus ^ 14 ^ 3 ^ 1893
exodus ^ 14 ^ 4 ^ 1894
exodus ^ 14 ^ 5 ^ 1895
exodus ^ 14 ^ 6 ^ 1896
exodus ^ 14 ^ 7 ^ 1897
exodus ^ 14 ^ 8 ^ 1898
exodus ^ 14 ^ 9 ^ 1899
exodus ^ 14 ^ 10 ^ 1900
exodus ^ 14 ^ 11 ^ 1901
exodus ^ 14 ^ 12 ^ 1902
exodus ^ 14 ^ 13 ^ 1903
exodus ^ 14 ^ 14 ^ 1904
exodus ^ 14 ^ 15 ^ 1905
exodus ^ 14 ^ 16 ^ 1906
exodus ^ 14 ^ 17 ^ 1907
exodus ^ 14 ^ 18 ^ 1908
exodus ^ 14 ^ 19 ^ 1909
exodus ^ 14 ^ 20 ^ 1910
exodus ^ 14 ^ 21 ^ 1911
exodus ^ 14 ^ 22 ^ 1912
exodus ^ 14 ^ 23 ^ 1913
exodus ^ 14 ^ 24 ^ 1914
exodus ^ 14 ^ 25 ^ 1915
exodus ^ 14 ^ 26 ^ 1916
exodus ^ 14 ^ 27 ^ 1917
exodus ^ 14 ^ 28 ^ 1918
exodus ^ 14 ^ 29 ^ 1919
exodus ^ 14 ^ 30 ^ 1920
exodus ^ 14 ^ 31 ^ 1921
exodus ^ 15 ^ 1 ^ 1922
exodus ^ 15 ^ 2 ^ 1923
exodus ^ 15 ^ 3 ^ 1924
exodus ^ 15 ^ 4 ^ 1925
exodus ^ 15 ^ 5 ^ 1926
exodus ^ 15 ^ 6 ^ 1927
exodus ^ 15 ^ 7 ^ 1928
exodus ^ 15 ^ 8 ^ 1929
exodus ^ 15 ^ 9 ^ 1930
exodus ^ 15 ^ 10 ^ 1931
exodus ^ 15 ^ 11 ^ 1932
exodus ^ 15 ^ 12 ^ 1933
exodus ^ 15 ^ 13 ^ 1934
exodus ^ 15 ^ 14 ^ 1935
exodus ^ 15 ^ 15 ^ 1936
exodus ^ 15 ^ 16 ^ 1937
exodus ^ 15 ^ 17 ^ 1938
exodus ^ 15 ^ 18 ^ 1939
exodus ^ 15 ^ 19 ^ 1940
exodus ^ 15 ^ 20 ^ 1941
exodus ^ 15 ^ 21 ^ 1942
exodus ^ 15 ^ 22 ^ 1943
exodus ^ 15 ^ 23 ^ 1944
exodus ^ 15 ^ 24 ^ 1945
exodus ^ 15 ^ 25 ^ 1946
exodus ^ 15 ^ 26 ^ 1947
exodus ^ 15 ^ 27 ^ 1948
exodus ^ 16 ^ 1 ^ 1949
exodus ^ 16 ^ 2 ^ 1950
exodus ^ 16 ^ 3 ^ 1951
exodus ^ 16 ^ 4 ^ 1952
exodus ^ 16 ^ 5 ^ 1953
exodus ^ 16 ^ 6 ^ 1954
exodus ^ 16 ^ 7 ^ 1955
exodus ^ 16 ^ 8 ^ 1956
exodus ^ 16 ^ 9 ^ 1957
exodus ^ 16 ^ 10 ^ 1958
exodus ^ 16 ^ 11 ^ 1959
exodus ^ 16 ^ 12 ^ 1960
exodus ^ 16 ^ 13 ^ 1961
exodus ^ 16 ^ 14 ^ 1962
exodus ^ 16 ^ 15 ^ 1963
exodus ^ 16 ^ 16 ^ 1964
exodus ^ 16 ^ 17 ^ 1965
exodus ^ 16 ^ 18 ^ 1966
exodus ^ 16 ^ 19 ^ 1967
exodus ^ 16 ^ 20 ^ 1968
exodus ^ 16 ^ 21 ^ 1969
exodus ^ 16 ^ 22 ^ 1970
exodus ^ 16 ^ 23 ^ 1971
exodus ^ 16 ^ 24 ^ 1972
exodus ^ 16 ^ 25 ^ 1973
exodus ^ 16 ^ 26 ^ 1974
exodus ^ 16 ^ 27 ^ 1975
exodus ^ 16 ^ 28 ^ 1976
exodus ^ 16 ^ 29 ^ 1977
exodus ^ 16 ^ 30 ^ 1978
exodus ^ 16 ^ 31 ^ 1979
exodus ^ 16 ^ 32 ^ 1980
exodus ^ 16 ^ 33 ^ 1981
exodus ^ 16 ^ 34 ^ 1982
exodus ^ 16 ^ 35 ^ 1983
exodus ^ 16 ^ 36 ^ 1984
exodus ^ 17 ^ 1 ^ 1985
exodus ^ 17 ^ 2 ^ 1986
exodus ^ 17 ^ 3 ^ 1987
exodus ^ 17 ^ 4 ^ 1988
exodus ^ 17 ^ 5 ^ 1989
exodus ^ 17 ^ 6 ^ 1990
exodus ^ 17 ^ 7 ^ 1991
exodus ^ 17 ^ 8 ^ 1992
exodus ^ 17 ^ 9 ^ 1993
exodus ^ 17 ^ 10 ^ 1994
exodus ^ 17 ^ 11 ^ 1995
exodus ^ 17 ^ 12 ^ 1996
exodus ^ 17 ^ 13 ^ 1997
exodus ^ 17 ^ 14 ^ 1998
exodus ^ 17 ^ 15 ^ 1999
exodus ^ 17 ^ 16 ^ 2000
exodus ^ 18 ^ 1 ^ 2001
exodus ^ 18 ^ 2 ^ 2002
exodus ^ 18 ^ 3 ^ 2003
exodus ^ 18 ^ 4 ^ 2004
exodus ^ 18 ^ 5 ^ 2005
exodus ^ 18 ^ 6 ^ 2006
exodus ^ 18 ^ 7 ^ 2007
exodus ^ 18 ^ 8 ^ 2008
exodus ^ 18 ^ 9 ^ 2009
exodus ^ 18 ^ 10 ^ 2010
exodus ^ 18 ^ 11 ^ 2011
exodus ^ 18 ^ 12 ^ 2012
exodus ^ 18 ^ 13 ^ 2013
exodus ^ 18 ^ 14 ^ 2014
exodus ^ 18 ^ 15 ^ 2015
exodus ^ 18 ^ 16 ^ 2016
exodus ^ 18 ^ 17 ^ 2017
exodus ^ 18 ^ 18 ^ 2018
exodus ^ 18 ^ 19 ^ 2019
exodus ^ 18 ^ 20 ^ 2020
exodus ^ 18 ^ 21 ^ 2021
exodus ^ 18 ^ 22 ^ 2022
exodus ^ 18 ^ 23 ^ 2023
exodus ^ 18 ^ 24 ^ 2024
exodus ^ 18 ^ 25 ^ 2025
exodus ^ 18 ^ 26 ^ 2026
exodus ^ 18 ^ 27 ^ 2027
exodus ^ 19 ^ 1 ^ 2028
exodus ^ 19 ^ 2 ^ 2029
exodus ^ 19 ^ 3 ^ 2030
exodus ^ 19 ^ 4 ^ 2031
exodus ^ 19 ^ 5 ^ 2032
exodus ^ 19 ^ 6 ^ 2033
exodus ^ 19 ^ 7 ^ 2034
exodus ^ 19 ^ 8 ^ 2035
exodus ^ 19 ^ 9 ^ 2036
exodus ^ 19 ^ 10 ^ 2037
exodus ^ 19 ^ 11 ^ 2038
exodus ^ 19 ^ 12 ^ 2039
exodus ^ 19 ^ 13 ^ 2040
exodus ^ 19 ^ 14 ^ 2041
exodus ^ 19 ^ 15 ^ 2042
exodus ^ 19 ^ 16 ^ 2043
exodus ^ 19 ^ 17 ^ 2044
exodus ^ 19 ^ 18 ^ 2045
exodus ^ 19 ^ 19 ^ 2046
exodus ^ 19 ^ 20 ^ 2047
exodus ^ 19 ^ 21 ^ 2048
exodus ^ 19 ^ 22 ^ 2049
exodus ^ 19 ^ 23 ^ 2050
exodus ^ 19 ^ 24 ^ 2051
exodus ^ 19 ^ 25 ^ 2052
exodus ^ 20 ^ 1 ^ 2053
exodus ^ 20 ^ 2 ^ 2054
exodus ^ 20 ^ 3 ^ 2055
exodus ^ 20 ^ 4 ^ 2056
exodus ^ 20 ^ 5 ^ 2057
exodus ^ 20 ^ 6 ^ 2058
exodus ^ 20 ^ 7 ^ 2059
exodus ^ 20 ^ 8 ^ 2060
exodus ^ 20 ^ 9 ^ 2061
exodus ^ 20 ^ 10 ^ 2062
exodus ^ 20 ^ 11 ^ 2063
exodus ^ 20 ^ 12 ^ 2064
exodus ^ 20 ^ 13 ^ 2065
exodus ^ 20 ^ 14 ^ 2066
exodus ^ 20 ^ 15 ^ 2067
exodus ^ 20 ^ 16 ^ 2068
exodus ^ 20 ^ 17 ^ 2069
exodus ^ 20 ^ 18 ^ 2070
exodus ^ 20 ^ 19 ^ 2071
exodus ^ 20 ^ 20 ^ 2072
exodus ^ 20 ^ 21 ^ 2073
exodus ^ 20 ^ 22 ^ 2074
exodus ^ 20 ^ 23 ^ 2075
exodus ^ 20 ^ 24 ^ 2076
exodus ^ 20 ^ 25 ^ 2077
exodus ^ 20 ^ 26 ^ 2078
exodus ^ 21 ^ 1 ^ 2079
exodus ^ 21 ^ 2 ^ 2080
exodus ^ 21 ^ 3 ^ 2081
exodus ^ 21 ^ 4 ^ 2082
exodus ^ 21 ^ 5 ^ 2083
exodus ^ 21 ^ 6 ^ 2084
exodus ^ 21 ^ 7 ^ 2085
exodus ^ 21 ^ 8 ^ 2086
exodus ^ 21 ^ 9 ^ 2087
exodus ^ 21 ^ 10 ^ 2088
exodus ^ 21 ^ 11 ^ 2089
exodus ^ 21 ^ 12 ^ 2090
exodus ^ 21 ^ 13 ^ 2091
exodus ^ 21 ^ 14 ^ 2092
exodus ^ 21 ^ 15 ^ 2093
exodus ^ 21 ^ 16 ^ 2094
exodus ^ 21 ^ 17 ^ 2095
exodus ^ 21 ^ 18 ^ 2096
exodus ^ 21 ^ 19 ^ 2097
exodus ^ 21 ^ 20 ^ 2098
exodus ^ 21 ^ 21 ^ 2099
exodus ^ 21 ^ 22 ^ 2100
exodus ^ 21 ^ 23 ^ 2101
exodus ^ 21 ^ 24 ^ 2102
exodus ^ 21 ^ 25 ^ 2103
exodus ^ 21 ^ 26 ^ 2104
exodus ^ 21 ^ 27 ^ 2105
exodus ^ 21 ^ 28 ^ 2106
exodus ^ 21 ^ 29 ^ 2107
exodus ^ 21 ^ 30 ^ 2108
exodus ^ 21 ^ 31 ^ 2109
exodus ^ 21 ^ 32 ^ 2110
exodus ^ 21 ^ 33 ^ 2111
exodus ^ 21 ^ 34 ^ 2112
exodus ^ 21 ^ 35 ^ 2113
exodus ^ 21 ^ 36 ^ 2114
exodus ^ 22 ^ 1 ^ 2115
exodus ^ 22 ^ 2 ^ 2116
exodus ^ 22 ^ 3 ^ 2117
exodus ^ 22 ^ 4 ^ 2118
exodus ^ 22 ^ 5 ^ 2119
exodus ^ 22 ^ 6 ^ 2120
exodus ^ 22 ^ 7 ^ 2121
exodus ^ 22 ^ 8 ^ 2122
exodus ^ 22 ^ 9 ^ 2123
exodus ^ 22 ^ 10 ^ 2124
exodus ^ 22 ^ 11 ^ 2125
exodus ^ 22 ^ 12 ^ 2126
exodus ^ 22 ^ 13 ^ 2127
exodus ^ 22 ^ 14 ^ 2128
exodus ^ 22 ^ 15 ^ 2129
exodus ^ 22 ^ 16 ^ 2130
exodus ^ 22 ^ 17 ^ 2131
exodus ^ 22 ^ 18 ^ 2132
exodus ^ 22 ^ 19 ^ 2133
exodus ^ 22 ^ 20 ^ 2134
exodus ^ 22 ^ 21 ^ 2135
exodus ^ 22 ^ 22 ^ 2136
exodus ^ 22 ^ 23 ^ 2137
exodus ^ 22 ^ 24 ^ 2138
exodus ^ 22 ^ 25 ^ 2139
exodus ^ 22 ^ 26 ^ 2140
exodus ^ 22 ^ 27 ^ 2141
exodus ^ 22 ^ 28 ^ 2142
exodus ^ 22 ^ 29 ^ 2143
exodus ^ 22 ^ 30 ^ 2144
exodus ^ 22 ^ 31 ^ 2145
exodus ^ 23 ^ 1 ^ 2146
exodus ^ 23 ^ 2 ^ 2147
exodus ^ 23 ^ 3 ^ 2148
exodus ^ 23 ^ 4 ^ 2149
exodus ^ 23 ^ 5 ^ 2150
exodus ^ 23 ^ 6 ^ 2151
exodus ^ 23 ^ 7 ^ 2152
exodus ^ 23 ^ 8 ^ 2153
exodus ^ 23 ^ 9 ^ 2154
exodus ^ 23 ^ 10 ^ 2155
exodus ^ 23 ^ 11 ^ 2156
exodus ^ 23 ^ 12 ^ 2157
exodus ^ 23 ^ 13 ^ 2158
exodus ^ 23 ^ 14 ^ 2159
exodus ^ 23 ^ 15 ^ 2160
exodus ^ 23 ^ 16 ^ 2161
exodus ^ 23 ^ 17 ^ 2162
exodus ^ 23 ^ 18 ^ 2163
exodus ^ 23 ^ 19 ^ 2164
exodus ^ 23 ^ 20 ^ 2165
exodus ^ 23 ^ 21 ^ 2166
exodus ^ 23 ^ 22 ^ 2167
exodus ^ 23 ^ 23 ^ 2168
exodus ^ 23 ^ 24 ^ 2169
exodus ^ 23 ^ 25 ^ 2170
exodus ^ 23 ^ 26 ^ 2171
exodus ^ 23 ^ 27 ^ 2172
exodus ^ 23 ^ 28 ^ 2173
exodus ^ 23 ^ 29 ^ 2174
exodus ^ 23 ^ 30 ^ 2175
exodus ^ 23 ^ 31 ^ 2176
exodus ^ 23 ^ 32 ^ 2177
exodus ^ 23 ^ 33 ^ 2178
exodus ^ 24 ^ 1 ^ 2179
exodus ^ 24 ^ 2 ^ 2180
exodus ^ 24 ^ 3 ^ 2181
exodus ^ 24 ^ 4 ^ 2182
exodus ^ 24 ^ 5 ^ 2183
exodus ^ 24 ^ 6 ^ 2184
exodus ^ 24 ^ 7 ^ 2185
exodus ^ 24 ^ 8 ^ 2186
exodus ^ 24 ^ 9 ^ 2187
exodus ^ 24 ^ 10 ^ 2188
exodus ^ 24 ^ 11 ^ 2189
exodus ^ 24 ^ 12 ^ 2190
exodus ^ 24 ^ 13 ^ 2191
exodus ^ 24 ^ 14 ^ 2192
exodus ^ 24 ^ 15 ^ 2193
exodus ^ 24 ^ 16 ^ 2194
exodus ^ 24 ^ 17 ^ 2195
exodus ^ 24 ^ 18 ^ 2196
exodus ^ 25 ^ 1 ^ 2197
exodus ^ 25 ^ 2 ^ 2198
exodus ^ 25 ^ 3 ^ 2199
exodus ^ 25 ^ 4 ^ 2200
exodus ^ 25 ^ 5 ^ 2201
exodus ^ 25 ^ 6 ^ 2202
exodus ^ 25 ^ 7 ^ 2203
exodus ^ 25 ^ 8 ^ 2204
exodus ^ 25 ^ 9 ^ 2205
exodus ^ 25 ^ 10 ^ 2206
exodus ^ 25 ^ 11 ^ 2207
exodus ^ 25 ^ 12 ^ 2208
exodus ^ 25 ^ 13 ^ 2209
exodus ^ 25 ^ 14 ^ 2210
exodus ^ 25 ^ 15 ^ 2211
exodus ^ 25 ^ 16 ^ 2212
exodus ^ 25 ^ 17 ^ 2213
exodus ^ 25 ^ 18 ^ 2214
exodus ^ 25 ^ 19 ^ 2215
exodus ^ 25 ^ 20 ^ 2216
exodus ^ 25 ^ 21 ^ 2217
exodus ^ 25 ^ 22 ^ 2218
exodus ^ 25 ^ 23 ^ 2219
exodus ^ 25 ^ 24 ^ 2220
exodus ^ 25 ^ 25 ^ 2221
exodus ^ 25 ^ 26 ^ 2222
exodus ^ 25 ^ 27 ^ 2223
exodus ^ 25 ^ 28 ^ 2224
exodus ^ 25 ^ 29 ^ 2225
exodus ^ 25 ^ 30 ^ 2226
exodus ^ 25 ^ 31 ^ 2227
exodus ^ 25 ^ 32 ^ 2228
exodus ^ 25 ^ 33 ^ 2229
exodus ^ 25 ^ 34 ^ 2230
exodus ^ 25 ^ 35 ^ 2231
exodus ^ 25 ^ 36 ^ 2232
exodus ^ 25 ^ 37 ^ 2233
exodus ^ 25 ^ 38 ^ 2234
exodus ^ 25 ^ 39 ^ 2235
exodus ^ 25 ^ 40 ^ 2236
exodus ^ 26 ^ 1 ^ 2237
exodus ^ 26 ^ 2 ^ 2238
exodus ^ 26 ^ 3 ^ 2239
exodus ^ 26 ^ 4 ^ 2240
exodus ^ 26 ^ 5 ^ 2241
exodus ^ 26 ^ 6 ^ 2242
exodus ^ 26 ^ 7 ^ 2243
exodus ^ 26 ^ 8 ^ 2244
exodus ^ 26 ^ 9 ^ 2245
exodus ^ 26 ^ 10 ^ 2246
exodus ^ 26 ^ 11 ^ 2247
exodus ^ 26 ^ 12 ^ 2248
exodus ^ 26 ^ 13 ^ 2249
exodus ^ 26 ^ 14 ^ 2250
exodus ^ 26 ^ 15 ^ 2251
exodus ^ 26 ^ 16 ^ 2252
exodus ^ 26 ^ 17 ^ 2253
exodus ^ 26 ^ 18 ^ 2254
exodus ^ 26 ^ 19 ^ 2255
exodus ^ 26 ^ 20 ^ 2256
exodus ^ 26 ^ 21 ^ 2257
exodus ^ 26 ^ 22 ^ 2258
exodus ^ 26 ^ 23 ^ 2259
exodus ^ 26 ^ 24 ^ 2260
exodus ^ 26 ^ 25 ^ 2261
exodus ^ 26 ^ 26 ^ 2262
exodus ^ 26 ^ 27 ^ 2263
exodus ^ 26 ^ 28 ^ 2264
exodus ^ 26 ^ 29 ^ 2265
exodus ^ 26 ^ 30 ^ 2266
exodus ^ 26 ^ 31 ^ 2267
exodus ^ 26 ^ 32 ^ 2268
exodus ^ 26 ^ 33 ^ 2269
exodus ^ 26 ^ 34 ^ 2270
exodus ^ 26 ^ 35 ^ 2271
exodus ^ 26 ^ 36 ^ 2272
exodus ^ 26 ^ 37 ^ 2273
exodus ^ 27 ^ 1 ^ 2274
exodus ^ 27 ^ 2 ^ 2275
exodus ^ 27 ^ 3 ^ 2276
exodus ^ 27 ^ 4 ^ 2277
exodus ^ 27 ^ 5 ^ 2278
exodus ^ 27 ^ 6 ^ 2279
exodus ^ 27 ^ 7 ^ 2280
exodus ^ 27 ^ 8 ^ 2281
exodus ^ 27 ^ 9 ^ 2282
exodus ^ 27 ^ 10 ^ 2283
exodus ^ 27 ^ 11 ^ 2284
exodus ^ 27 ^ 12 ^ 2285
exodus ^ 27 ^ 13 ^ 2286
exodus ^ 27 ^ 14 ^ 2287
exodus ^ 27 ^ 15 ^ 2288
exodus ^ 27 ^ 16 ^ 2289
exodus ^ 27 ^ 17 ^ 2290
exodus ^ 27 ^ 18 ^ 2291
exodus ^ 27 ^ 19 ^ 2292
exodus ^ 27 ^ 20 ^ 2293
exodus ^ 27 ^ 21 ^ 2294
exodus ^ 28 ^ 1 ^ 2295
exodus ^ 28 ^ 2 ^ 2296
exodus ^ 28 ^ 3 ^ 2297
exodus ^ 28 ^ 4 ^ 2298
exodus ^ 28 ^ 5 ^ 2299
exodus ^ 28 ^ 6 ^ 2300
exodus ^ 28 ^ 7 ^ 2301
exodus ^ 28 ^ 8 ^ 2302
exodus ^ 28 ^ 9 ^ 2303
exodus ^ 28 ^ 10 ^ 2304
exodus ^ 28 ^ 11 ^ 2305
exodus ^ 28 ^ 12 ^ 2306
exodus ^ 28 ^ 13 ^ 2307
exodus ^ 28 ^ 14 ^ 2308
exodus ^ 28 ^ 15 ^ 2309
exodus ^ 28 ^ 16 ^ 2310
exodus ^ 28 ^ 17 ^ 2311
exodus ^ 28 ^ 18 ^ 2312
exodus ^ 28 ^ 19 ^ 2313
exodus ^ 28 ^ 20 ^ 2314
exodus ^ 28 ^ 21 ^ 2315
exodus ^ 28 ^ 22 ^ 2316
exodus ^ 28 ^ 23 ^ 2317
exodus ^ 28 ^ 24 ^ 2318
exodus ^ 28 ^ 25 ^ 2319
exodus ^ 28 ^ 26 ^ 2320
exodus ^ 28 ^ 27 ^ 2321
exodus ^ 28 ^ 28 ^ 2322
exodus ^ 28 ^ 29 ^ 2323
exodus ^ 28 ^ 30 ^ 2324
exodus ^ 28 ^ 31 ^ 2325
exodus ^ 28 ^ 32 ^ 2326
exodus ^ 28 ^ 33 ^ 2327
exodus ^ 28 ^ 34 ^ 2328
exodus ^ 28 ^ 35 ^ 2329
exodus ^ 28 ^ 36 ^ 2330
exodus ^ 28 ^ 37 ^ 2331
exodus ^ 28 ^ 38 ^ 2332
exodus ^ 28 ^ 39 ^ 2333
exodus ^ 28 ^ 40 ^ 2334
exodus ^ 28 ^ 41 ^ 2335
exodus ^ 28 ^ 42 ^ 2336
exodus ^ 28 ^ 43 ^ 2337
exodus ^ 29 ^ 1 ^ 2338
exodus ^ 29 ^ 2 ^ 2339
exodus ^ 29 ^ 3 ^ 2340
exodus ^ 29 ^ 4 ^ 2341
exodus ^ 29 ^ 5 ^ 2342
exodus ^ 29 ^ 6 ^ 2343
exodus ^ 29 ^ 7 ^ 2344
exodus ^ 29 ^ 8 ^ 2345
exodus ^ 29 ^ 9 ^ 2346
exodus ^ 29 ^ 10 ^ 2347
exodus ^ 29 ^ 11 ^ 2348
exodus ^ 29 ^ 12 ^ 2349
exodus ^ 29 ^ 13 ^ 2350
exodus ^ 29 ^ 14 ^ 2351
exodus ^ 29 ^ 15 ^ 2352
exodus ^ 29 ^ 16 ^ 2353
exodus ^ 29 ^ 17 ^ 2354
exodus ^ 29 ^ 18 ^ 2355
exodus ^ 29 ^ 19 ^ 2356
exodus ^ 29 ^ 20 ^ 2357
exodus ^ 29 ^ 21 ^ 2358
exodus ^ 29 ^ 22 ^ 2359
exodus ^ 29 ^ 23 ^ 2360
exodus ^ 29 ^ 24 ^ 2361
exodus ^ 29 ^ 25 ^ 2362
exodus ^ 29 ^ 26 ^ 2363
exodus ^ 29 ^ 27 ^ 2364
exodus ^ 29 ^ 28 ^ 2365
exodus ^ 29 ^ 29 ^ 2366
exodus ^ 29 ^ 30 ^ 2367
exodus ^ 29 ^ 31 ^ 2368
exodus ^ 29 ^ 32 ^ 2369
exodus ^ 29 ^ 33 ^ 2370
exodus ^ 29 ^ 34 ^ 2371
exodus ^ 29 ^ 35 ^ 2372
exodus ^ 29 ^ 36 ^ 2373
exodus ^ 29 ^ 37 ^ 2374
exodus ^ 29 ^ 38 ^ 2375
exodus ^ 29 ^ 39 ^ 2376
exodus ^ 29 ^ 40 ^ 2377
exodus ^ 29 ^ 41 ^ 2378
exodus ^ 29 ^ 42 ^ 2379
exodus ^ 29 ^ 43 ^ 2380
exodus ^ 29 ^ 44 ^ 2381
exodus ^ 29 ^ 45 ^ 2382
exodus ^ 29 ^ 46 ^ 2383
exodus ^ 30 ^ 1 ^ 2384
exodus ^ 30 ^ 2 ^ 2385
exodus ^ 30 ^ 3 ^ 2386
exodus ^ 30 ^ 4 ^ 2387
exodus ^ 30 ^ 5 ^ 2388
exodus ^ 30 ^ 6 ^ 2389
exodus ^ 30 ^ 7 ^ 2390
exodus ^ 30 ^ 8 ^ 2391
exodus ^ 30 ^ 9 ^ 2392
exodus ^ 30 ^ 10 ^ 2393
exodus ^ 30 ^ 11 ^ 2394
exodus ^ 30 ^ 12 ^ 2395
exodus ^ 30 ^ 13 ^ 2396
exodus ^ 30 ^ 14 ^ 2397
exodus ^ 30 ^ 15 ^ 2398
exodus ^ 30 ^ 16 ^ 2399
exodus ^ 30 ^ 17 ^ 2400
exodus ^ 30 ^ 18 ^ 2401
exodus ^ 30 ^ 19 ^ 2402
exodus ^ 30 ^ 20 ^ 2403
exodus ^ 30 ^ 21 ^ 2404
exodus ^ 30 ^ 22 ^ 2405
exodus ^ 30 ^ 23 ^ 2406
exodus ^ 30 ^ 24 ^ 2407
exodus ^ 30 ^ 25 ^ 2408
exodus ^ 30 ^ 26 ^ 2409
exodus ^ 30 ^ 27 ^ 2410
exodus ^ 30 ^ 28 ^ 2411
exodus ^ 30 ^ 29 ^ 2412
exodus ^ 30 ^ 30 ^ 2413
exodus ^ 30 ^ 31 ^ 2414
exodus ^ 30 ^ 32 ^ 2415
exodus ^ 30 ^ 33 ^ 2416
exodus ^ 30 ^ 34 ^ 2417
exodus ^ 30 ^ 35 ^ 2418
exodus ^ 30 ^ 36 ^ 2419
exodus ^ 30 ^ 37 ^ 2420
exodus ^ 30 ^ 38 ^ 2421
exodus ^ 31 ^ 1 ^ 2422
exodus ^ 31 ^ 2 ^ 2423
exodus ^ 31 ^ 3 ^ 2424
exodus ^ 31 ^ 4 ^ 2425
exodus ^ 31 ^ 5 ^ 2426
exodus ^ 31 ^ 6 ^ 2427
exodus ^ 31 ^ 7 ^ 2428
exodus ^ 31 ^ 8 ^ 2429
exodus ^ 31 ^ 9 ^ 2430
exodus ^ 31 ^ 10 ^ 2431
exodus ^ 31 ^ 11 ^ 2432
exodus ^ 31 ^ 12 ^ 2433
exodus ^ 31 ^ 13 ^ 2434
exodus ^ 31 ^ 14 ^ 2435
exodus ^ 31 ^ 15 ^ 2436
exodus ^ 31 ^ 16 ^ 2437
exodus ^ 31 ^ 17 ^ 2438
exodus ^ 31 ^ 18 ^ 2439
exodus ^ 32 ^ 1 ^ 2440
exodus ^ 32 ^ 2 ^ 2441
exodus ^ 32 ^ 3 ^ 2442
exodus ^ 32 ^ 4 ^ 2443
exodus ^ 32 ^ 5 ^ 2444
exodus ^ 32 ^ 6 ^ 2445
exodus ^ 32 ^ 7 ^ 2446
exodus ^ 32 ^ 8 ^ 2447
exodus ^ 32 ^ 9 ^ 2448
exodus ^ 32 ^ 10 ^ 2449
exodus ^ 32 ^ 11 ^ 2450
exodus ^ 32 ^ 12 ^ 2451
exodus ^ 32 ^ 13 ^ 2452
exodus ^ 32 ^ 14 ^ 2453
exodus ^ 32 ^ 15 ^ 2454
exodus ^ 32 ^ 16 ^ 2455
exodus ^ 32 ^ 17 ^ 2456
exodus ^ 32 ^ 18 ^ 2457
exodus ^ 32 ^ 19 ^ 2458
exodus ^ 32 ^ 20 ^ 2459
exodus ^ 32 ^ 21 ^ 2460
exodus ^ 32 ^ 22 ^ 2461
exodus ^ 32 ^ 23 ^ 2462
exodus ^ 32 ^ 24 ^ 2463
exodus ^ 32 ^ 25 ^ 2464
exodus ^ 32 ^ 26 ^ 2465
exodus ^ 32 ^ 27 ^ 2466
exodus ^ 32 ^ 28 ^ 2467
exodus ^ 32 ^ 29 ^ 2468
exodus ^ 32 ^ 30 ^ 2469
exodus ^ 32 ^ 31 ^ 2470
exodus ^ 32 ^ 32 ^ 2471
exodus ^ 32 ^ 33 ^ 2472
exodus ^ 32 ^ 34 ^ 2473
exodus ^ 32 ^ 35 ^ 2474
exodus ^ 33 ^ 1 ^ 2475
exodus ^ 33 ^ 2 ^ 2476
exodus ^ 33 ^ 3 ^ 2477
exodus ^ 33 ^ 4 ^ 2478
exodus ^ 33 ^ 5 ^ 2479
exodus ^ 33 ^ 6 ^ 2480
exodus ^ 33 ^ 7 ^ 2481
exodus ^ 33 ^ 8 ^ 2482
exodus ^ 33 ^ 9 ^ 2483
exodus ^ 33 ^ 10 ^ 2484
exodus ^ 33 ^ 11 ^ 2485
exodus ^ 33 ^ 12 ^ 2486
exodus ^ 33 ^ 13 ^ 2487
exodus ^ 33 ^ 14 ^ 2488
exodus ^ 33 ^ 15 ^ 2489
exodus ^ 33 ^ 16 ^ 2490
exodus ^ 33 ^ 17 ^ 2491
exodus ^ 33 ^ 18 ^ 2492
exodus ^ 33 ^ 19 ^ 2493
exodus ^ 33 ^ 20 ^ 2494
exodus ^ 33 ^ 21 ^ 2495
exodus ^ 33 ^ 22 ^ 2496
